scenario_name,repeat_index,turn_limit,attachment_size_kb,expected_fact,iteration_kind,turn_index,session_id,enriched_transcript_chars,attachments_total_chars,messages_in_window,anchors_count,summary_chars,tokens_in,tokens_out,cost_usd,latency_ms,cache_hit_kind,last_resolved_tier,provider,model,latency_budget_score,cost_budget_score,memory_drift_score,iteration_total_turns,iteration_total_tokens_in,iteration_total_tokens_out,iteration_total_cost_usd,iteration_total_latency_ms,iteration_wall_clock_ms
contradiction,1,20,0,budget frozen,multi_turn,12,01KSHXTEXYYBCRQVRNJX1QTGTB,54,0,12,0,0,3150,400,0.0007125,28481.53,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,urgent migration,multi_turn,13,01KSHXTEXYYBCRQVRNJX1QTGTB,47,0,12,0,0,3146,400,0.0007119,7151.56,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,legacy SOAP,multi_turn,14,01KSHXTEXYYBCRQVRNJX1QTGTB,43,0,12,0,0,3144,400,0.0007116,7152.29,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,replace CRM,multi_turn,15,01KSHXTEXYYBCRQVRNJX1QTGTB,50,0,12,0,0,3145,400,0.00071175,7439.26,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,keep CRM,multi_turn,16,01KSHXTEXYYBCRQVRNJX1QTGTB,54,0,12,0,0,3148,400,0.0007122,5796.85,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,on-premise,multi_turn,17,01KSHXTEXYYBCRQVRNJX1QTGTB,42,0,12,0,0,3141,400,0.00071115,5847.14,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,cloud first,multi_turn,18,01KSHXTEXYYBCRQVRNJX1QTGTB,57,0,12,0,0,3139,400,0.00071085,5629.63,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,board visibility,multi_turn,19,01KSHXTEXYYBCRQVRNJX1QTGTB,46,0,12,0,0,3139,400,0.00071085,6549.58,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,phase 1 only,multi_turn,20,01KSHXTEXYYBCRQVRNJX1QTGTB,41,0,12,0,0,3136,400,0.0007104,6062.53,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,2,20,0,Atlas,multi_turn,1,01KSHXZFN6RQ563PAV0VWAHVXY,60,0,2,0,0,528,200,0.0001992,4151.88,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,budget 30000 EUR,multi_turn,2,01KSHXZFN6RQ563PAV0VWAHVXY,56,0,4,0,0,788,259,0.0002736,5433.9,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,deadline 8 weeks,multi_turn,3,01KSHXZFN6RQ563PAV0VWAHVXY,44,0,6,0,0,1078,319,0.0003531,5685.82,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,team 3,multi_turn,4,01KSHXZFN6RQ563PAV0VWAHVXY,45,0,8,0,0,1433,363,0.00043275,6401.28,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,budget 80000 EUR,multi_turn,5,01KSHXZFN6RQ563PAV0VWAHVXY,60,0,10,0,0,1832,400,0.0005148,5741.74,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,deadline 16 weeks,multi_turn,6,01KSHXZFN6RQ563PAV0VWAHVXY,52,0,12,0,0,2269,400,0.00058035,7460.23,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,team 5,multi_turn,7,01KSHXZFN6RQ563PAV0VWAHVXY,38,0,12,0,0,2695,400,0.00064425,5780.88,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,priority compliance,multi_turn,8,01KSHXZFN6RQ563PAV0VWAHVXY,45,0,12,0,0,2892,400,0.0006738,5861.46,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,scope fixed,multi_turn,9,01KSHXZFN6RQ563PAV0VWAHVXY,53,0,12,0,0,3029,400,0.00069435,6896.24,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,scope expanding,multi_turn,10,01KSHXZFN6RQ563PAV0VWAHVXY,74,0,12,0,0,3117,400,0.00070755,8001.81,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,budget approved,multi_turn,11,01KSHXZFN6RQ563PAV0VWAHVXY,58,0,12,0,0,3159,400,0.00071385,7071.8,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,budget frozen,multi_turn,12,01KSHXZFN6RQ563PAV0VWAHVXY,54,0,12,0,0,3150,400,0.0007125,6150.71,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,urgent migration,multi_turn,13,01KSHXZFN6RQ563PAV0VWAHVXY,47,0,12,0,0,3146,400,0.0007119,6694.36,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,legacy SOAP,multi_turn,14,01KSHXZFN6RQ563PAV0VWAHVXY,43,0,12,0,0,3144,400,0.0007116,6746.87,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,replace CRM,multi_turn,15,01KSHXZFN6RQ563PAV0VWAHVXY,50,0,12,0,0,3145,400,0.00071175,6062.93,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,keep CRM,multi_turn,16,01KSHXZFN6RQ563PAV0VWAHVXY,54,0,12,0,0,3148,400,0.0007122,6660.22,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,on-premise,multi_turn,17,01KSHXZFN6RQ563PAV0VWAHVXY,42,0,12,0,0,3143,400,0.00071145,6792.0,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,cloud first,multi_turn,18,01KSHXZFN6RQ563PAV0VWAHVXY,57,0,12,0,0,3141,400,0.00071115,8675.67,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,board visibility,multi_turn,19,01KSHXZFN6RQ563PAV0VWAHVXY,46,0,12,0,0,3141,400,0.00071115,7083.01,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,2,20,0,phase 1 only,multi_turn,20,01KSHXZFN6RQ563PAV0VWAHVXY,41,0,12,0,0,3138,400,0.0007107,6430.61,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,51116,7541,0.012192,129783.42,130147.31
contradiction,3,20,0,Atlas,multi_turn,1,01KSHY3ERGXFWTZDS70GRMG733,60,0,2,0,0,528,173,0.000183,3592.13,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,budget 30000 EUR,multi_turn,2,01KSHY3ERGXFWTZDS70GRMG733,56,0,4,0,0,761,341,0.00031875,6228.56,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,deadline 8 weeks,multi_turn,3,01KSHY3ERGXFWTZDS70GRMG733,44,0,6,0,0,1133,400,0.00040995,7262.35,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,team 3,multi_turn,4,01KSHY3ERGXFWTZDS70GRMG733,45,0,8,0,0,1561,400,0.00047415,5522.57,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,budget 80000 EUR,multi_turn,5,01KSHY3ERGXFWTZDS70GRMG733,60,0,10,0,0,2005,400,0.00054075,5957.84,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,deadline 16 weeks,multi_turn,6,01KSHY3ERGXFWTZDS70GRMG733,52,0,12,0,0,2442,400,0.0006063,7041.51,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,team 5,multi_turn,7,01KSHY3ERGXFWTZDS70GRMG733,38,0,12,0,0,2868,400,0.0006702,6870.45,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,priority compliance,multi_turn,8,01KSHY3ERGXFWTZDS70GRMG733,45,0,12,0,0,3092,400,0.0007038,6364.02,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,scope fixed,multi_turn,9,01KSHY3ERGXFWTZDS70GRMG733,53,0,12,0,0,3147,400,0.00071205,6538.46,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,scope expanding,multi_turn,10,01KSHY3ERGXFWTZDS70GRMG733,74,0,12,0,0,3154,400,0.0007131,7044.52,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,budget approved,multi_turn,11,01KSHY3ERGXFWTZDS70GRMG733,58,0,12,0,0,3159,400,0.00071385,6783.14,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,budget frozen,multi_turn,12,01KSHY3ERGXFWTZDS70GRMG733,54,0,12,0,0,3150,400,0.0007125,5675.7,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,urgent migration,multi_turn,13,01KSHY3ERGXFWTZDS70GRMG733,47,0,12,0,0,3146,400,0.0007119,12275.23,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,legacy SOAP,multi_turn,14,01KSHY3ERGXFWTZDS70GRMG733,43,0,12,0,0,3144,400,0.0007116,8166.94,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,replace CRM,multi_turn,15,01KSHY3ERGXFWTZDS70GRMG733,50,0,12,0,0,3145,400,0.00071175,5727.25,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,keep CRM,multi_turn,16,01KSHY3ERGXFWTZDS70GRMG733,54,0,12,0,0,3148,400,0.0007122,6192.56,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,on-premise,multi_turn,17,01KSHY3ERGXFWTZDS70GRMG733,42,0,12,0,0,3143,400,0.00071145,7262.12,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,cloud first,multi_turn,18,01KSHY3ERGXFWTZDS70GRMG733,57,0,12,0,0,3141,400,0.00071115,7187.69,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,board visibility,multi_turn,19,01KSHY3ERGXFWTZDS70GRMG733,46,0,12,0,0,3141,400,0.00071115,5875.07,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
contradiction,3,20,0,phase 1 only,multi_turn,20,01KSHY3ERGXFWTZDS70GRMG733,41,0,12,0,0,3138,400,0.0007107,8244.48,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52146,7714,0.0124503,135812.59,136187.13
attachment_stress,1,1,0,Attachment fact: latency-budget-anchor,attachment,1,01KSHY7KSEJQ8WHYYTEE49PKSZ,154,0,2,0,0,545,346,0.00028935,7660.14,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,545,346,0.00028935,7660.14,7678.73
attachment_stress,2,1,0,Attachment fact: latency-budget-anchor,attachment,1,01KSHY7V9M19JBJP7Y2JVE7A47,154,0,2,0,0,545,400,0.00032175,8051.13,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,545,400,0.00032175,8051.13,8071.57
attachment_stress,3,1,0,Attachment fact: latency-budget-anchor,attachment,1,01KSHY8362ESNDS80H0ZKD9DD1,154,0,2,0,0,545,350,0.00029175,8745.32,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,545,350,0.00029175,8745.32,8765.8
attachment_stress,1,1,5,Attachment fact: latency-budget-anchor,attachment,1,01KSHY8BR610KSZ53KB0HQXQ89,2000,5170,2,0,0,852,400,0.0003678,8954.47,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,852,400,0.0003678,8954.47,13005.66
attachment_stress,2,1,5,Attachment fact: latency-budget-anchor,attachment,1,01KSHY8REV7NCHW25A745J57EB,2000,5170,2,0,0,852,322,0.000321,6725.04,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,852,322,0.000321,6725.04,8762.1
attachment_stress,3,1,5,Attachment fact: latency-budget-anchor,attachment,1,01KSHY910WSRV98EGJVY9QM143,2000,5170,2,0,0,852,283,0.0002976,5542.17,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,852,283,0.0002976,5542.17,7584.16
attachment_stress,1,1,20,Attachment fact: latency-budget-anchor,attachment,1,01KSHY98E3DTR41AMRAGQDPB9Q,2000,20584,2,0,0,852,400,0.0003678,7761.44,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,852,400,0.0003678,7761.44,13803.22
attachment_stress,2,1,20,Attachment fact: latency-budget-anchor,attachment,1,01KSHY9NXPBJM49NPG4HHA49ER,2000,20584,2,0,0,852,400,0.0003678,7354.33,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,852,400,0.0003678,7354.33,13393.84
attachment_stress,3,1,20,Attachment fact: latency-budget-anchor,attachment,1,01KSHYA30FPSV56ZECEWJ5ZMP2,2000,20584,2,0,0,852,400,0.0003678,8533.77,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,852,400,0.0003678,8533.77,14575.35
attachment_stress,1,1,50,Attachment fact: latency-budget-anchor,attachment,1,01KSHYAH85TS6DCFZNG1VKXASW,2000,51407,2,0,0,852,326,0.0003234,6853.0,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,852,326,0.0003234,6853.0,18911.69
attachment_stress,2,1,50,Attachment fact: latency-budget-anchor,attachment,1,01KSHYB3QCJ74B2630PC4DPF2F,2000,51407,2,0,0,852,287,0.0003,5920.55,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,852,287,0.0003,5920.55,17958.89
attachment_stress,3,1,50,Attachment fact: latency-budget-anchor,attachment,1,01KSHYBN8SY6HFW69D5VACMRZM,2000,51407,2,0,0,852,400,0.0003678,7669.44,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,852,400,0.0003678,7669.44,19717.75
attachment_stress,1,1,100,Attachment fact: latency-budget-anchor,attachment,1,01KSHYC8H6PS6JY8B3JVJ55P79,1999,102563,2,0,0,850,337,0.0003297,6318.43,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,850,337,0.0003297,6318.43,30364.14
attachment_stress,2,1,100,Attachment fact: latency-budget-anchor,attachment,1,01KSHYD66AE9N0Z11AQS3J9R4N,1999,102563,2,0,0,850,400,0.0003675,7254.77,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,850,400,0.0003675,7254.77,31465.45
attachment_stress,3,1,100,Attachment fact: latency-budget-anchor,attachment,1,01KSHYE4XVAGBTZGDXT0CQE5KE,1999,102563,2,0,0,850,382,0.0003567,7944.5,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,1,850,382,0.0003567,7944.5,32135.44
